,Dominant_Topic,Perc_Contribution,Topic_Keywords,text_pre,text,userid,textID
624,0.0,0.6000000238418579,"love_H, got_H, want_H, feel_H, thing_H, make_H, need_H, come_H, see_H, day_H",/It's you that I really want,['want'],4717ae67c4c469d13ab7d7fa53a4d632,49145
625,12.0,0.9581999778747559,"go_H, know_H, let_H, love_H, day_H, fall_H, make_H, come_H, time_H, gon_H","I see your face in my mind as I drive away, 'cause none of us thought it was gonna end that way. People are people, and sometimes we change our minds. Still it's killing me to see you go after all this time.","['face', 'mind', 'none', 'way', 'peopl', 'peopl', 'mind', 'time', 'see', 'drive', 'thought', 'end', 'chang', 'kill', 'see', 'go']",4717ae67c4c469d13ab7d7fa53a4d632,49147
626,0.0,0.6000000238418579,"love_H, got_H, want_H, feel_H, thing_H, make_H, need_H, come_H, see_H, day_H",And I don't see how you could ever be anything but mine.,['see'],4717ae67c4c469d13ab7d7fa53a4d632,49150
627,7.0,0.7531999945640564,"say_H, time_H, go_H, know_H, good_H, take_H, got_H, feel_H, see_H, mind_H","Tonight I'm gonna give in one last time, rock you strong in these arms of mine. Forget all the regrets that are bound to follow. We're like fire and gasoline; I'm no good for you, you're no good for me. We only bring each other tears and sorrow. But tonight, I'm gonna love you like there's no tomorrow.","['tonight', 'time', 'arm', 'mine', 'regret', 'follow', 'fire', 'gasolin', 'sorrow', 'tonight', 'tomorrow', 'gon', 'give', 'rock', 'forget', 'bound', 'bring', 'gon', 'love', 'last', 'strong', 'good', 'good']",4717ae67c4c469d13ab7d7fa53a4d632,49158
628,7.0,0.9200000166893005,"say_H, time_H, go_H, know_H, good_H, take_H, got_H, feel_H, see_H, mind_H","If being free's worth what you leave behind, and if it's too late for love to change your mind; Then it's goodbye time.","['leav', 'love', 'chang', 'mind', 'goodby', 'time', 'worth', 'late']",4717ae67c4c469d13ab7d7fa53a4d632,49161
629,12.0,0.8963000178337097,"go_H, know_H, let_H, love_H, day_H, fall_H, make_H, come_H, time_H, gon_H","Who am I to tell you, that I will never let you down? That no one else could love you, half as much as I do now? And who am I to tell you, I'll always catch you when you fall? Well I, I wouldn't be myself at all.","['fall', 'tell', 'let', 'love', 'tell', 'catch']",4717ae67c4c469d13ab7d7fa53a4d632,49213
630,2.0,0.8133000135421753,"night_H, cri_H, lone_L, end_L, life_H, take_L, song_L, run_H, seem_H, go_L","I'm not sure what this is, but I'm happy as hell for once (:","['hell', 'sure', 'happi']",4717ae67c4c469d13ab7d7fa53a4d632,49218
631,12.0,0.9404000043869019,"go_H, know_H, let_H, love_H, day_H, fall_H, make_H, come_H, time_H, gon_H","Music starts playin' like the end of a sad movie, It's the kinda ending you don't really wanna see. Cause it's tragedy and it'll only bring you down, Now I don't know what to be without you around.","['music', 'playin', 'end', 'movi', 'tragedi', 'start', 'end', 'see', 'bring', 'know', 'sad']",4717ae67c4c469d13ab7d7fa53a4d632,49242
632,12.0,0.9348999857902527,"go_H, know_H, let_H, love_H, day_H, fall_H, make_H, come_H, time_H, gon_H",They say love is pain and pain is love; I know ya Momma mad cause you talk to a thug(;,"['pain', 'pain', 'love', 'caus', 'talk', 'thug', 'say', 'love', 'know', 'mad']",4717ae67c4c469d13ab7d7fa53a4d632,49248
633,0.0,0.8133000135421753,"love_H, got_H, want_H, feel_H, thing_H, make_H, need_H, come_H, see_H, day_H","I want this forever, I swear I could spend whatever on it (:","['want', 'swear', 'spend']",4717ae67c4c469d13ab7d7fa53a4d632,49256
634,12.0,0.9096999764442444,"go_H, know_H, let_H, love_H, day_H, fall_H, make_H, come_H, time_H, gon_H","Okay you're right, just let it go. Okay you got it, it's in the can. Before I played it, you knew my hand.","['hand', 'let', 'go', 'got', 'play', 'knew', 'right']",4717ae67c4c469d13ab7d7fa53a4d632,49263
635,12.0,0.7455000281333923,"go_H, know_H, let_H, love_H, day_H, fall_H, make_H, come_H, time_H, gon_H","You're the closest to heaven that I'll ever be, and I don't wanna go home right now<3","['go', 'closest']",4717ae67c4c469d13ab7d7fa53a4d632,49290
636,6.0,0.7134000062942505,"day_L, come_L, live_L, build_H, feel_L, tomorrow_L, tri_L, babi_H, hear_H, need_H","You're looking like a tool not a baller; You're acting like a chick, why bother? I can find someone way hotter, with a bigger, wow, well. 'Cause I'm talkin' 'bout all the ways that you've messed up; You weren't smart enough to keep your stupid mouth shut. I'm so sick of it, I've had enough. (;","['tool', 'baller', 'way', 'way', 'mouth', 'shut', 'look', 'act', 'bother', 'find', 'mess', 'keep', 'hotter', 'bigger', 'smart', 'stupid', 'sick', 'enough']",4717ae67c4c469d13ab7d7fa53a4d632,49300
637,7.0,0.8963000178337097,"say_H, time_H, go_H, know_H, good_H, take_H, got_H, feel_H, see_H, mind_H",/People say that I'm a bad influence; I say the world's already fucked,"['influenc', 'world', 'say', 'say', 'fuck', 'bad']",4717ae67c4c469d13ab7d7fa53a4d632,49305
638,0.0,0.8783000111579895,"love_H, got_H, want_H, feel_H, thing_H, make_H, need_H, come_H, see_H, day_H","Baby, all the stupid things I do have absolutely no reflection on how I feel about you.","['babi', 'thing', 'reflect', 'feel', 'stupid']",4717ae67c4c469d13ab7d7fa53a4d632,49311
639,5.0,0.7455000281333923,"know_H, want_H, hold_H, wait_H, dark_H, tell_H, love_H, heart_H, live_H, wish_H","I wish you the best, but I could live without it.","['wish', 'live']",4717ae67c4c469d13ab7d7fa53a4d632,49317
640,12.0,0.6000000238418579,"go_H, know_H, let_H, love_H, day_H, fall_H, make_H, come_H, time_H, gon_H",I'll end this with a /fuck you,['end'],4717ae67c4c469d13ab7d7fa53a4d632,49338
641,4.0,0.7455000281333923,"tri_H, time_H, old_H, lost_H, get_H, littl_H, make_H, see_H, bring_H, ground_H",/And you could bring me to my knees,"['knee', 'bring']",4717ae67c4c469d13ab7d7fa53a4d632,49339
642,12.0,0.5245000123977661,"go_H, know_H, let_H, love_H, day_H, fall_H, make_H, come_H, time_H, gon_H","If this is all just a waste of our time, let me know. Better late than never, right?","['wast', 'time', 'let', 'know', 'right']",4717ae67c4c469d13ab7d7fa53a4d632,49344
643,0.0,0.9404000043869019,"love_H, got_H, want_H, feel_H, thing_H, make_H, need_H, come_H, see_H, day_H","Time passes and it tells us what we're left with; We become the things we do. Me? I'm a fool, spent from defiance. Yeah, you got me; but I didn't give up on you.","['time', 'thing', 'fool', 'defianc', 'pass', 'tell', 'left', 'becom', 'spent', 'got', 'give']",4717ae67c4c469d13ab7d7fa53a4d632,49378
644,7.0,0.8783000111579895,"say_H, time_H, go_H, know_H, good_H, take_H, got_H, feel_H, see_H, mind_H","I'm not right, and I'm not fine; I wanna be rain that tastes like wine. I wanna be good, I wanna be great. I wanna be everything, except for your mistake.","['wine', 'mistak', 'tast', 'right', 'fine']",4717ae67c4c469d13ab7d7fa53a4d632,49393
645,13.0,0.8963000178337097,"percent_H, watch_H, hand_H, lie_H, gayaa_H, sure_L, head_H, life_H, power_H, rememb_H","So I'll watch your life in pictures, like I used to watch you sleep...<3","['life', 'pictur', 'watch', 'sleep', 'watch', 'use']",4717ae67c4c469d13ab7d7fa53a4d632,49426
646,8.0,0.9282000064849854,"want_H, need_H, let_H, know_H, got_H, aliv_H, happi_H, keep_H, give_H, run_H","I've been running around for the past year with absolutely no direction. I didn't know what I wanted. All I knew was that you were always there. Always in my head, always under my skin.","['year', 'direct', 'skin', 'run', 'know', 'want', 'knew', 'head', 'past']",4717ae67c4c469d13ab7d7fa53a4d632,49431
647,5.0,0.9692000150680542,"know_H, want_H, hold_H, wait_H, dark_H, tell_H, love_H, heart_H, live_H, wish_H","It's not that I don't understand you; It's not that I don't want to be with you. But you only wanted me, the way you wanted me. So, I will head out alone, hope for the best. And we hang our heads down, as we skip the goodbyes. And you can tell the world what you want them to hear; I've got nothing left to lose, my dear. So, I'm up for the little white lies; But you and I know the reason why.","['way', 'head', 'world', 'lie', 'reason', 'understand', 'want', 'want', 'want', 'head', 'hope', 'hang', 'tell', 'want', 'hear', 'got', 'left', 'lose', 'know', 'dear', 'littl', 'white']",4717ae67c4c469d13ab7d7fa53a4d632,49433
648,0.0,0.9404000043869019,"love_H, got_H, want_H, feel_H, thing_H, make_H, need_H, come_H, see_H, day_H","I don't wanna see you anymore, I'm just not that strong. I love it when you're here, but I'm better when you're gone. I'm certain I have given, and oh how you can take. There's no use in you lookin', there's nothing left for you to break.","['use', 'break', 'see', 'love', 'gone', 'given', 'take', 'left', 'strong', 'better', 'certain']",4717ae67c4c469d13ab7d7fa53a4d632,49438
649,4.0,0.8133000135421753,"tri_H, time_H, old_H, lost_H, get_H, littl_H, make_H, see_H, bring_H, ground_H",I'm. A little tea pot,"['tea', 'pot', 'littl']",4717ae67c4c469d13ab7d7fa53a4d632,49450
650,12.0,0.9096999764442444,"go_H, know_H, let_H, love_H, day_H, fall_H, make_H, come_H, time_H, gon_H","Youre not sure that you love me, but youre not sure enough to let me go. Baby, it ain't fair you know, to just keep me hangin' around.","['babi', 'love', 'let', 'go', 'know', 'keep', 'fair']",4717ae67c4c469d13ab7d7fa53a4d632,49473
651,5.0,0.48890000581741333,"know_H, want_H, hold_H, wait_H, dark_H, tell_H, love_H, heart_H, live_H, wish_H","Without me you've got it all, so hold on.","['got', 'hold']",4717ae67c4c469d13ab7d7fa53a4d632,49479
652,12.0,0.7455000281333923,"go_H, know_H, let_H, love_H, day_H, fall_H, make_H, come_H, time_H, gon_H",/There's no time for tears,"['time', 'tear']",4717ae67c4c469d13ab7d7fa53a4d632,49514
653,7.0,0.9728000164031982,"say_H, time_H, go_H, know_H, good_H, take_H, got_H, feel_H, see_H, mind_H","When I hear your name, I feel rain fallin' right out of the blue sky. And it's the fifth of May, and I'm right there starin' in your eyes. And nothin's changed, and we're still same. And I get lost in the innocence of a first kiss, And I'm hangin' on to every word rollin' off of your lips: And that's all it takes, and I'm in that place, Every time I hear your name.","['name', 'rain', 'sky', 'eye', 'innoc', 'kiss', 'word', 'rollin', 'lip', 'place', 'time', 'name', 'hear', 'feel', 'chang', 'lost', 'take', 'hear', 'right', 'blue', 'fifth', 'right', 'same', 'first', 'hangin']",4717ae67c4c469d13ab7d7fa53a4d632,49515
654,2.0,0.6801000237464905,"night_H, cri_H, lone_L, end_L, life_H, take_L, song_L, run_H, seem_H, go_L",/And I guess it doesn't matter what I say or what I seem. You stuck what I felt for you in the pocket of your jeans. Ignoring me the morning after isn't enough and I swear I'm gonna cry,"['pocket', 'jean', 'morn', 'say', 'seem', 'stuck', 'felt', 'ignor', 'gon', 'cri', 'enough', 'swear']",4717ae67c4c469d13ab7d7fa53a4d632,49517
655,5.0,0.9692000150680542,"know_H, want_H, hold_H, wait_H, dark_H, tell_H, love_H, heart_H, live_H, wish_H","You took your coat off and stood in the rain, you're always crazy like that. And I watched from my window, always felt I was outside looking in on you. You're always the mysterious one with dark eyes and careless hair. You were fashionably sensitive, but too cool to care. You stood in my doorway, with nothing to say; besides some comment on the weather.","['coat', 'rain', 'window', 'eye', 'hair', 'care', 'doorway', 'comment', 'weather', 'took', 'stood', 'watch', 'felt', 'look', 'stood', 'say', 'crazi', 'mysteri', 'dark', 'careless', 'sensit', 'cool']",4717ae67c4c469d13ab7d7fa53a4d632,49518
656,0.0,0.9491000175476074,"love_H, got_H, want_H, feel_H, thing_H, make_H, need_H, come_H, see_H, day_H",/I miss screaming and fighting and kissing in the rain; And it's 2am and I'm cursing your name. You're so in love that you act insane; And that's the way I loved you. Breakin' down and coming undone,"['fight', 'rain', 'am', 'name', 'love', 'way', 'undon', 'miss', 'scream', 'kiss', 'curs', 'love', 'come']",4717ae67c4c469d13ab7d7fa53a4d632,49527
657,0.0,0.7455000281333923,"love_H, got_H, want_H, feel_H, thing_H, make_H, need_H, come_H, see_H, day_H",/I never told you what I should have said; No,"['told', 'said']",4717ae67c4c469d13ab7d7fa53a4d632,49557
658,12.0,0.8783000111579895,"go_H, know_H, let_H, love_H, day_H, fall_H, make_H, come_H, time_H, gon_H",I wanna be faithful but I can't keep my hands out the cookie jar (;,"['hand', 'cooki', 'jar', 'can', 'keep']",4717ae67c4c469d13ab7d7fa53a4d632,49571
659,0.0,0.7455000281333923,"love_H, got_H, want_H, feel_H, thing_H, make_H, need_H, come_H, see_H, day_H",/Baby I love you and I don't wanna break anymore promises,"['love', 'promis']",4717ae67c4c469d13ab7d7fa53a4d632,49579
660,5.0,0.6000000238418579,"know_H, want_H, hold_H, wait_H, dark_H, tell_H, love_H, heart_H, live_H, wish_H",/If you just walked away,['walk'],4717ae67c4c469d13ab7d7fa53a4d632,49583
661,12.0,0.9556000232696533,"go_H, know_H, let_H, love_H, day_H, fall_H, make_H, come_H, time_H, gon_H","Lightning comes and lightning goes, and it's all the same to me. Let it in 'cause I want you so I can hardly breathe, or release into one thousand pieces I have broke into over you. Night shade will soon be gone, but I keep burning on, and on, and on.","['lightn', 'lightn', 'breath', 'piec', 'night', 'shade', 'come', 'goe', 'let', 'want', 'releas', 'broke', 'gone', 'keep', 'burn']",4717ae67c4c469d13ab7d7fa53a4d632,49584
662,0.0,0.9348999857902527,"love_H, got_H, want_H, feel_H, thing_H, make_H, need_H, come_H, see_H, day_H","Time? It passes and it tells us what we're left with; We become the things we do. Me? I'm a fool spent from defiance; Yeah, you got me but, I didn't give up on you.","['time', 'thing', 'fool', 'defianc', 'tell', 'left', 'becom', 'spent', 'got', 'give']",4717ae67c4c469d13ab7d7fa53a4d632,49602
663,5.0,0.9348999857902527,"know_H, want_H, hold_H, wait_H, dark_H, tell_H, love_H, heart_H, live_H, wish_H",/I could give a million reasons why we should not be friends. Our moods change like the seasons; My mood ends your mood begins. And you're a tease,"['reason', 'friend', 'mood', 'season', 'mood', 'teas', 'give', 'chang', 'end', 'begin']",4717ae67c4c469d13ab7d7fa53a4d632,49608
664,7.0,0.8963000178337097,"say_H, time_H, go_H, know_H, good_H, take_H, got_H, feel_H, see_H, mind_H",/She said I don't know if I've ever been good enough; I'm a little bit rusty,"['bit', 'said', 'know', 'good', 'littl', 'rusti']",4717ae67c4c469d13ab7d7fa53a4d632,49619
665,8.0,0.8284000158309937,"want_H, need_H, let_H, know_H, got_H, aliv_H, happi_H, keep_H, give_H, run_H","I always find somethin' wrong.You been puttin' up wit' my shit just way too long. I'm so gifted at findin' what I don't like the most. So I think it's time for us to have a toast; Let's have a toast for the douchebags, let's have a toast for the assholes, let's have a toast for the scumbags, every one of them that I know.","[""somethin'"", 'wit', 'way', 'time', 'toast', 'toast', 'douchebag', 'toast', 'asshol', 'toast', 'scumbag', 'find', 'gift', 'like', 'think', 'let', 'let', 'let', 'know', 'puttin', 'most']",4717ae67c4c469d13ab7d7fa53a4d632,49623
666,7.0,0.8783000111579895,"say_H, time_H, go_H, know_H, good_H, take_H, got_H, feel_H, see_H, mind_H","No matter who i'm kissing or who I'm sleeping next to, there's never a time I didn't wish it was you.","['matter', 'time', 'kiss', 'sleep', 'wish']",4717ae67c4c469d13ab7d7fa53a4d632,49631
667,2.0,0.6000000238418579,"night_H, cri_H, lone_L, end_L, life_H, take_L, song_L, run_H, seem_H, go_L",why worry? its to late now.,['worri'],5fcf46eb6809a240af3ab9bcb4f2b92f,70240
668,9.0,0.7455000281333923,"fuck_H, got_H, get_H, stay_H, girl_L, wish_L, mine_H, sad_H, song_H, gon_H",LIKE A SHADOW IN OUR BLOOD,"['shadow', 'blood']",5fcf46eb6809a240af3ab9bcb4f2b92f,70278
669,5.0,0.9646000266075134,"know_H, want_H, hold_H, wait_H, dark_H, tell_H, love_H, heart_H, live_H, wish_H","I play doctor for five minutes flat **bobsnewline** Before I cut my heart open...and let the air out **bobsnewline** Three bugs, a pound of dust **bobsnewline** Some wind spilled before me **bobsnewline** In the strangest manner that had **bobsnewline** Broke away my tear spout","['doctor', 'minut', 'heart', 'air', 'bug', 'pound', 'dust', 'wind', 'manner', 'spout', 'play', 'cut', 'let', 'spill', 'broke', 'flat', 'open', 'strangest', 'tear']",5fcf46eb6809a240af3ab9bcb4f2b92f,70371
670,5.0,0.8133000135421753,"know_H, want_H, hold_H, wait_H, dark_H, tell_H, love_H, heart_H, live_H, wish_H","no fear, destination darkness","['fear', 'destin', 'dark']",5fcf46eb6809a240af3ab9bcb4f2b92f,70377
671,12.0,0.8133000135421753,"go_H, know_H, let_H, love_H, day_H, fall_H, make_H, come_H, time_H, gon_H","I'm going to poke you in a minute, whether it's with my penis or with this knife. Now get in the fucking van.","['poke', 'minut', 'go']",5fcf46eb6809a240af3ab9bcb4f2b92f,70399
672,0.0,0.9282000064849854,"love_H, got_H, want_H, feel_H, thing_H, make_H, need_H, come_H, see_H, day_H","The lies you live become you, the love you lose it numbs you, don't let it take the fight outta you. ~~~ Ben Harper","['lie', 'fight', 'live', 'becom', 'love', 'lose', 'let', 'take', 'outta']",601f343a14622332a92b593a459de56c,70630
673,0.0,0.8963000178337097,"love_H, got_H, want_H, feel_H, thing_H, make_H, need_H, come_H, see_H, day_H","Oh, the jealousy, the greed is the unraveling. It's the unraveling and it undoes all the joy that could be. ~    Joni Mitchell","['jealousi', 'greed', 'undo', 'joy', 'unravel', 'unravel']",601f343a14622332a92b593a459de56c,70712
674,8.0,0.5390999913215637,"want_H, need_H, let_H, know_H, got_H, aliv_H, happi_H, keep_H, give_H, run_H","I've got a right to be wrong, my mistakes will make me strong.  I'm stepping out into the great unknown, I'm feeling wings though I've never flown.  I've got a mind of my own, I'm flesh & blood to the bone, I'm not made of stone.  Got a right to be wrong, so just leave me alone ... ~~~ lyrics from Right to be Wrong.","['mistak', 'unknown', 'wing', 'mind', 'flesh', 'stone', 'lyric', 'got', 'make', 'step', 'feel', 'flown', 'got', 'made', 'got', 'leav', 'wrong', 'strong', 'great', 'own']",601f343a14622332a92b593a459de56c,70736
675,13.0,0.8963000178337097,"percent_H, watch_H, hand_H, lie_H, gayaa_H, sure_L, head_H, life_H, power_H, rememb_H","I remember when he took my hand and said /I do/"" And the kitchen I was standing in","['hand', 'kitchen', 'stand', 'rememb', 'took', 'said']",601f343a14622332a92b593a459de56c,70748
676,4.0,0.8525999784469604,"tri_H, time_H, old_H, lost_H, get_H, littl_H, make_H, see_H, bring_H, ground_H",Soon off to look for my lost shaker of salt ... ; ),"['shaker', 'salt', 'look', 'lost']",601f343a14622332a92b593a459de56c,70852
677,12.0,0.4984999895095825,"go_H, know_H, let_H, love_H, day_H, fall_H, make_H, come_H, time_H, gon_H",/I'm sick and tired of hearing things from uptight,"['hear', 'thing', 'sick', 'tire', 'uptight']",601f343a14622332a92b593a459de56c,70922
678,5.0,0.9096999764442444,"know_H, want_H, hold_H, wait_H, dark_H, tell_H, love_H, heart_H, live_H, wish_H","Somebody went under a dock, and there they saw a rock. It wasn't a rock, it was a rock lobster!","['dock', 'rock', 'rock', 'rock', 'lobster', 'went', 'saw']",6328f0fb3d9e4d1277446663f93482cc,73033
679,7.0,0.6000000238418579,"say_H, time_H, go_H, know_H, good_H, take_H, got_H, feel_H, see_H, mind_H","Hey (Hey), You (You), Get into my car!",['car'],6328f0fb3d9e4d1277446663f93482cc,73083
680,0.0,0.9096999764442444,"love_H, got_H, want_H, feel_H, thing_H, make_H, need_H, come_H, see_H, day_H","I sure know how to make a mess of things, and here i thought the bad days were over.","['mess', 'thing', 'day', 'know', 'make', 'thought', 'bad']",63cfe619eb1a1ffb8f40a45571d6915c,73395
681,12.0,0.8133000135421753,"go_H, know_H, let_H, love_H, day_H, fall_H, make_H, come_H, time_H, gon_H",You can't let 'em know,"['can', 'let', 'know']",64559317fa80cfe10eea91e10642abda,73807
682,7.0,0.7455000281333923,"say_H, time_H, go_H, know_H, good_H, take_H, got_H, feel_H, see_H, mind_H",They say days 3 & 4 are the hardest........ Here we go.,"['say', 'go']",64559317fa80cfe10eea91e10642abda,73837
683,5.0,0.7455000281333923,"know_H, want_H, hold_H, wait_H, dark_H, tell_H, love_H, heart_H, live_H, wish_H",just sitting and waiting.,"['sit', 'wait']",64a0f6ca7fadb3a6e3f823dcea00ae27,73880
684,7.0,0.8525999784469604,"say_H, time_H, go_H, know_H, good_H, take_H, got_H, feel_H, see_H, mind_H","I've made up my mind, I ain't wastin' no more time.","['mind', 'time', 'made', 'wastin']",64a0f6ca7fadb3a6e3f823dcea00ae27,73920
685,9.0,0.843500018119812,"fuck_H, got_H, get_H, stay_H, girl_L, wish_L, mine_H, sad_H, song_H, gon_H","I am so proud of what we were, no pain remains no feeling, eternity awaits, grant me wing that i may fly, my restless soul is longing, eternity awaits.","['pain', 'feel', 'etern', 'await', 'grant', 'wing', 'soul', 'long', 'etern', 'await', 'remain', 'fli', 'proud', 'restless']",64a0f6ca7fadb3a6e3f823dcea00ae27,73943
686,0.0,0.5570999979972839,"love_H, got_H, want_H, feel_H, thing_H, make_H, need_H, come_H, see_H, day_H",i hate times like this... when your heart aches and your breath is harsh and all you want to do is hold that one person and tell them its gonna be alright. that they dont have to worry. I want to make it all better... but im not there... :'( why cant life be wat you want?,"['time', 'heart', 'ach', 'person', 'life', 'hate', 'breath', 'want', 'hold', 'tell', 'gon', 'worri', 'want', 'make', 'm', 'ca', 'wat', 'want', 'harsh', 'better']",65aa5b04d73c3d4fb823ba3c2d348293,74151
687,0.0,0.9524999856948853,"love_H, got_H, want_H, feel_H, thing_H, make_H, need_H, come_H, see_H, day_H",ive got sunshine on a cloudy day. when its cold outside ive got the month of may. i guess youd say what could make me feel this way?,"['day', 'month', 'way', 've', 'got', 've', 'got', 'guess', 'd', 'say', 'make', 'feel', 'cloudi', 'cold']",6652af8f87f0f01af8ca2456c2e8a24d,74672
688,0.0,0.8783000111579895,"love_H, got_H, want_H, feel_H, thing_H, make_H, need_H, come_H, see_H, day_H","I know that you'll find, love, I will possess your heart.","['heart', 'know', 'find', 'love', 'possess']",67108ce32009962caa2c62b4530c0dbb,75073
689,0.0,0.9096999764442444,"love_H, got_H, want_H, feel_H, thing_H, make_H, need_H, come_H, see_H, day_H","You got spark, you, you got spunk. You, you got something all the girls want.","['spark', 'girl', 'got', 'got', 'got', 'want', 'spunk']",67108ce32009962caa2c62b4530c0dbb,75074
690,5.0,0.8133000135421753,"know_H, want_H, hold_H, wait_H, dark_H, tell_H, love_H, heart_H, live_H, wish_H","Oh darling, understand that everything, everything ends.","['darl', 'understand', 'end']",67108ce32009962caa2c62b4530c0dbb,75077
691,1.0,0.9282000064849854,"make_H, say_H, bad_H, roll_H, new_L, babi_H, love_L, start_H, bean_H, colleg_H","And I railed and I raved that the difference between the sprout and the bean; it is a golden ring, it is a twisted string.","['differ', 'sprout', 'bean', 'ring', 'string', 'rail', 'rave', 'twist', 'golden']",67108ce32009962caa2c62b4530c0dbb,75086
692,12.0,0.9627000093460083,"go_H, know_H, let_H, love_H, day_H, fall_H, make_H, come_H, time_H, gon_H","We become alive in a time of fear and I ain't got no motherfucking time to spare. Cry my eyes out for days upon days, such a heavy burden placed upon me but when you go hard your nay's become yay's...","['time', 'fear', 'motherfuck', 'time', 'eye', 'day', 'day', 'burden', 'becom', 'got', 'cri', 'place', 'go', 'becom', 'aliv', 'spare', 'heavi', 'hard']",67108ce32009962caa2c62b4530c0dbb,75097
693,13.0,0.8783000111579895,"percent_H, watch_H, hand_H, lie_H, gayaa_H, sure_L, head_H, life_H, power_H, rememb_H","I have laughed up galaxies, hats and glasses, but I've never met anyone quite like you.","['galaxi', 'hat', 'glass', 'laugh', 'met']",67108ce32009962caa2c62b4530c0dbb,75114
694,2.0,0.6866999864578247,"night_H, cri_H, lone_L, end_L, life_H, take_L, song_L, run_H, seem_H, go_L","Im loving Katy Perrys new album. Amazing Stuff!!!! **bobsnewline** Last Friday Night **bobsnewline** Yeah, we danced on table tops **bobsnewline** And we took too many shots **bobsnewline** Think we kissed, but I forgot **bobsnewline** Last Friday night **bobsnewline** Yeah, we maxed our credit cards **bobsnewline** And got kicked out of the bars **bobsnewline** So we hit the boulevard **bobsnewline** Last Friday night ....","['stuff', 'night', 'tabl', 'top', 'shot', 'night', 'credit', 'card', 'bar', 'night', 'm', 'love', 'danc', 'took', 'think', 'kiss', 'got', 'kick', 'hit', 'amaz', 'last', 'mani', 'last', 'max', 'last']",676acf27dcf2b9ef7355ceab76897350,76034
695,12.0,0.8963000178337097,"go_H, know_H, let_H, love_H, day_H, fall_H, make_H, come_H, time_H, gon_H",oooooo i love a good thunder storm :D :D very happy girl just now,"['thunder', 'storm', 'girl', 'love', 'good', 'happi']",676acf27dcf2b9ef7355ceab76897350,76098
696,5.0,0.8133000135421753,"know_H, want_H, hold_H, wait_H, dark_H, tell_H, love_H, heart_H, live_H, wish_H",On my way home! Cant wait to see everyone!,"['ca', 'wait', 'see']",676acf27dcf2b9ef7355ceab76897350,76142
697,12.0,0.8963000178337097,"go_H, know_H, let_H, love_H, day_H, fall_H, make_H, come_H, time_H, gon_H","Everyone, I would like you to bow to me. I have just completed a 4 page essay in 2 hours! BOO YAH!!!","['page', 'hour', 'bow', 'complet', 'boo', 'essay']",6771a33cac9e781d6aaffdbbd7f30cb1,76251
698,5.0,0.4697999954223633,"know_H, want_H, hold_H, wait_H, dark_H, tell_H, love_H, heart_H, live_H, wish_H","Yo I'm only in White Plains for 4 more days, hit me up, lets do something!","['plain', 'day', 'hit', 'let', 'white']",6921d85c34477e86f5051932ebd6835b,76785
699,9.0,0.8133000135421753,"fuck_H, got_H, get_H, stay_H, girl_L, wish_L, mine_H, sad_H, song_H, gon_H","I'm nobody, nobody's perfect so that means I'm perfect","['mean', 'perfect', 'perfect']",6921d85c34477e86f5051932ebd6835b,76814
700,11.0,0.7455000281333923,"take_L, care_H, unawar_L, play_H, know_L, game_H, thing_L, way_H, work_H, come_L",I'm a busy man,"['man', 'busi']",6921d85c34477e86f5051932ebd6835b,76817
701,12.0,0.8963000178337097,"go_H, know_H, let_H, love_H, day_H, fall_H, make_H, come_H, time_H, gon_H","see that, it's my middle finger, yea thats right I'm sick of it","['finger', 'see', 's', 'middl', 'right', 'sick']",6921d85c34477e86f5051932ebd6835b,77018
702,7.0,0.8525999784469604,"say_H, time_H, go_H, know_H, good_H, take_H, got_H, feel_H, see_H, mind_H",You know a song is good when you don't leave ur car till its over,"['car', 'know', 'leav', 'good']",6921d85c34477e86f5051932ebd6835b,77052
703,0.0,0.6000000238418579,"love_H, got_H, want_H, feel_H, thing_H, make_H, need_H, come_H, see_H, day_H","I just don't get it, what you want is right here.",['want'],6921d85c34477e86f5051932ebd6835b,77059
704,7.0,0.8525999784469604,"say_H, time_H, go_H, know_H, good_H, take_H, got_H, feel_H, see_H, mind_H","Whatever!! I gotta just live with what I got, Thanks for nothing","['thank', 'got', 'live', 'got']",6921d85c34477e86f5051932ebd6835b,77081
705,5.0,0.8963000178337097,"know_H, want_H, hold_H, wait_H, dark_H, tell_H, love_H, heart_H, live_H, wish_H",Open your eyes alittle wider and maybe what ur looking for has been there...waiting...and waiting for u,"['eye', 'alittl', 'look', 'wait', 'wait', 'open']",6921d85c34477e86f5051932ebd6835b,77139
706,0.0,0.06669999659061432,"love_H, got_H, want_H, feel_H, thing_H, make_H, need_H, come_H, see_H, day_H",Where the hell is this train it should of been here like yrs ago...,[],6921d85c34477e86f5051932ebd6835b,77164
707,9.0,0.6000000238418579,"fuck_H, got_H, get_H, stay_H, girl_L, wish_L, mine_H, sad_H, song_H, gon_H",she is fine but she's not mine,['mine'],6921d85c34477e86f5051932ebd6835b,77168
708,0.0,0.6000000238418579,"love_H, got_H, want_H, feel_H, thing_H, make_H, need_H, come_H, see_H, day_H",I need you now more then ever! who ever you are.....,['need'],6921d85c34477e86f5051932ebd6835b,77208
