cos_lg1,cos_lg2,cos_lg3,cos_en,train_report,test_report,time,count1,count2
0.998,0.965,0.75,0.75,"             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.966667   0.666667  0.936667    0.816667      0.937667
recall       0.963100   0.689655  0.936667    0.826377      0.936667
f1-score     0.964880   0.677966  0.936667    0.821423      0.937145
support    271.000000  29.000000  0.936667  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.964029   0.900000  0.959732    0.932014      0.958013
recall       0.992593   0.642857  0.959732    0.817725      0.959732
f1-score     0.978102   0.750000  0.959732    0.864051      0.956670
support    135.000000  14.000000  0.959732  149.000000    149.000000",2020-03-21 04:23:08.904706,4,2
0.998,0.965,0.75,0.75,"             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.966912   0.714286  0.943333    0.840599      0.942491
recall       0.970480   0.689655  0.943333    0.830067      0.943333
f1-score     0.968692   0.701754  0.943333    0.835223      0.942888
support    271.000000  29.000000  0.943333  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.964029   0.900000  0.959732    0.932014      0.958013
recall       0.992593   0.642857  0.959732    0.817725      0.959732
f1-score     0.978102   0.750000  0.959732    0.864051      0.956670
support    135.000000  14.000000  0.959732  149.000000    149.000000",2020-03-21 04:24:58.056025,4,3
0.998,0.965,0.75,0.75,"             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.963636   0.760000  0.946667    0.861818      0.943952
recall       0.977860   0.655172  0.946667    0.816516      0.946667
f1-score     0.970696   0.703704  0.946667    0.837200      0.944887
support    271.000000  29.000000  0.946667  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.964286   1.000000  0.966443    0.982143      0.967641
recall       1.000000   0.642857  0.966443    0.821429      0.966443
f1-score     0.981818   0.782609  0.966443    0.882213      0.963101
support    135.000000  14.000000  0.966443  149.000000    149.000000",2020-03-21 04:26:48.537517,4,4
0.998,0.965,0.75,0.7,"             NonQuote      quote  accuracy   macro avg  weighted avg
precision    1.000000   0.386667  0.846667    0.693333      0.940711
recall       0.830258   1.000000  0.846667    0.915129      0.846667
f1-score     0.907258   0.557692  0.846667    0.732475      0.873467
support    271.000000  29.000000  0.846667  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.975806   0.440000  0.885906    0.707903      0.925462
recall       0.896296   0.785714  0.885906    0.841005      0.885906
f1-score     0.934363   0.564103  0.885906    0.749233      0.899573
support    135.000000  14.000000  0.885906  149.000000    149.000000",2020-03-21 04:28:38.277000,1,1
0.998,0.965,0.75,0.7,"             NonQuote      quote  accuracy   macro avg  weighted avg
precision    1.000000   0.420290  0.866667    0.710145      0.943961
recall       0.852399   1.000000  0.866667    0.926199      0.866667
f1-score     0.920319   0.591837  0.866667    0.756078      0.888565
support    271.000000  29.000000  0.866667  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.975806   0.440000  0.885906    0.707903      0.925462
recall       0.896296   0.785714  0.885906    0.841005      0.885906
f1-score     0.934363   0.564103  0.885906    0.749233      0.899573
support    135.000000  14.000000  0.885906  149.000000    149.000000",2020-03-21 04:30:29.144410,1,2
0.998,0.965,0.75,0.7,"             NonQuote      quote  accuracy   macro avg  weighted avg
precision    1.000000   0.432836  0.873333    0.716418      0.945174
recall       0.859779   1.000000  0.873333    0.929889      0.873333
f1-score     0.924603   0.604167  0.873333    0.764385      0.893628
support    271.000000  29.000000  0.873333  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.975806   0.440000  0.885906    0.707903      0.925462
recall       0.896296   0.785714  0.885906    0.841005      0.885906
f1-score     0.934363   0.564103  0.885906    0.749233      0.899573
support    135.000000  14.000000  0.885906  149.000000    149.000000",2020-03-21 04:32:17.985446,1,3
0.998,0.965,0.75,0.7,"             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.995745   0.430769  0.873333    0.713257      0.941130
recall       0.863469   0.965517  0.873333    0.914493      0.873333
f1-score     0.924901   0.595745  0.873333    0.760323      0.893083
support    271.000000  29.000000  0.873333  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.976000   0.458333  0.892617    0.717167      0.927360
recall       0.903704   0.785714  0.892617    0.844709      0.892617
f1-score     0.938462   0.578947  0.892617    0.758704      0.904682
support    135.000000  14.000000  0.892617  149.000000    149.000000",2020-03-21 04:34:06.207696,1,4
0.998,0.965,0.75,0.7,"             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.988048   0.530612  0.913333    0.759330      0.943829
recall       0.915129   0.896552  0.913333    0.905840      0.913333
f1-score     0.950192   0.666667  0.913333    0.808429      0.922784
support    271.000000  29.000000  0.913333  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.977778   0.785714  0.959732    0.881746      0.959732
recall       0.977778   0.785714  0.959732    0.881746      0.959732
f1-score     0.977778   0.785714  0.959732    0.881746      0.959732
support    135.000000  14.000000  0.959732  149.000000    149.000000",2020-03-21 04:35:56.019457,2,1
0.998,0.965,0.75,0.7,"             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.988327   0.604651  0.933333    0.796489      0.951238
recall       0.937269   0.896552  0.933333    0.916911      0.933333
f1-score     0.962121   0.722222  0.933333    0.842172      0.938931
support    271.000000  29.000000  0.933333  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.977778   0.785714  0.959732    0.881746      0.959732
recall       0.977778   0.785714  0.959732    0.881746      0.959732
f1-score     0.977778   0.785714  0.959732    0.881746      0.959732
support    135.000000  14.000000  0.959732  149.000000    149.000000",2020-03-21 04:37:44.341318,2,2
0.998,0.965,0.75,0.7,"             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.988417   0.634146      0.94    0.811282      0.954171
recall       0.944649   0.896552      0.94    0.920601      0.940000
f1-score     0.966038   0.742857      0.94    0.854447      0.944464
support    271.000000  29.000000      0.94  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.977778   0.785714  0.959732    0.881746      0.959732
recall       0.977778   0.785714  0.959732    0.881746      0.959732
f1-score     0.977778   0.785714  0.959732    0.881746      0.959732
support    135.000000  14.000000  0.959732  149.000000    149.000000",2020-03-21 04:39:33.289313,2,3
0.998,0.965,0.75,0.7,"             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.984674   0.641026      0.94    0.812850      0.951455
recall       0.948339   0.862069      0.94    0.905204      0.940000
f1-score     0.966165   0.735294      0.94    0.850730      0.943848
support    271.000000  29.000000      0.94  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.977941   0.846154  0.966443    0.912048      0.965558
recall       0.985185   0.785714  0.966443    0.885450      0.966443
f1-score     0.981550   0.814815  0.966443    0.898182      0.965883
support    135.000000  14.000000  0.966443  149.000000    149.000000",2020-03-21 04:41:23.297938,2,4
0.998,0.965,0.75,0.7,"             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.980620   0.571429  0.923333    0.776024      0.941065
recall       0.933579   0.827586  0.923333    0.880583      0.923333
f1-score     0.956522   0.676056  0.923333    0.816289      0.929410
support    271.000000  29.000000  0.923333  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.970803   0.833333  0.959732    0.902068      0.957886
recall       0.985185   0.714286  0.959732    0.849735      0.959732
f1-score     0.977941   0.769231  0.959732    0.873586      0.958331
support    135.000000  14.000000  0.959732  149.000000    149.000000",2020-03-21 04:43:12.566715,3,1
0.998,0.965,0.75,0.7,"             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.981061   0.666667  0.943333    0.823864      0.950669
recall       0.955720   0.827586  0.943333    0.891653      0.943333
f1-score     0.968224   0.738462  0.943333    0.853343      0.946014
support    271.000000  29.000000  0.943333  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.970803   0.833333  0.959732    0.902068      0.957886
recall       0.985185   0.714286  0.959732    0.849735      0.959732
f1-score     0.977941   0.769231  0.959732    0.873586      0.958331
support    135.000000  14.000000  0.959732  149.000000    149.000000",2020-03-21 04:45:02.106790,3,2
0.998,0.965,0.75,0.7,"             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.981203   0.705882      0.95    0.843543      0.954589
recall       0.963100   0.827586      0.95    0.895343      0.950000
f1-score     0.972067   0.761905      0.95    0.866986      0.951751
support    271.000000  29.000000      0.95  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.970803   0.833333  0.959732    0.902068      0.957886
recall       0.985185   0.714286  0.959732    0.849735      0.959732
f1-score     0.977941   0.769231  0.959732    0.873586      0.958331
support    135.000000  14.000000  0.959732  149.000000    149.000000",2020-03-21 04:46:51.182260,3,3
0.998,0.965,0.75,0.7,"             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.977612   0.718750      0.95    0.848181      0.952589
recall       0.966790   0.793103      0.95    0.879947      0.950000
f1-score     0.972171   0.754098      0.95    0.863135      0.951090
support    271.000000  29.000000      0.95  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.971014   0.909091  0.966443    0.940053      0.965196
recall       0.992593   0.714286  0.966443    0.853439      0.966443
f1-score     0.981685   0.800000  0.966443    0.890842      0.964614
support    135.000000  14.000000  0.966443  149.000000    149.000000",2020-03-21 04:48:41.528082,3,4
0.998,0.965,0.75,0.7,"             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.965909   0.555556  0.916667    0.760732      0.926242
recall       0.940959   0.689655  0.916667    0.815307      0.916667
f1-score     0.953271   0.615385  0.916667    0.784328      0.920609
support    271.000000  29.000000  0.916667  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.964029   0.900000  0.959732    0.932014      0.958013
recall       0.992593   0.642857  0.959732    0.817725      0.959732
f1-score     0.978102   0.750000  0.959732    0.864051      0.956670
support    135.000000  14.000000  0.959732  149.000000    149.000000",2020-03-21 04:50:32.032117,4,1
0.998,0.965,0.75,0.7,"             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.966667   0.666667  0.936667    0.816667      0.937667
recall       0.963100   0.689655  0.936667    0.826377      0.936667
f1-score     0.964880   0.677966  0.936667    0.821423      0.937145
support    271.000000  29.000000  0.936667  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.964029   0.900000  0.959732    0.932014      0.958013
recall       0.992593   0.642857  0.959732    0.817725      0.959732
f1-score     0.978102   0.750000  0.959732    0.864051      0.956670
support    135.000000  14.000000  0.959732  149.000000    149.000000",2020-03-21 04:52:20.281864,4,2
0.998,0.965,0.75,0.7,"             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.966912   0.714286  0.943333    0.840599      0.942491
recall       0.970480   0.689655  0.943333    0.830067      0.943333
f1-score     0.968692   0.701754  0.943333    0.835223      0.942888
support    271.000000  29.000000  0.943333  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.964029   0.900000  0.959732    0.932014      0.958013
recall       0.992593   0.642857  0.959732    0.817725      0.959732
f1-score     0.978102   0.750000  0.959732    0.864051      0.956670
support    135.000000  14.000000  0.959732  149.000000    149.000000",2020-03-21 04:54:09.460460,4,3
0.998,0.965,0.75,0.7,"             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.963504   0.730769  0.943333    0.847136      0.941006
recall       0.974170   0.655172  0.943333    0.814671      0.943333
f1-score     0.968807   0.690909  0.943333    0.829858      0.941944
support    271.000000  29.000000  0.943333  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.964286   1.000000  0.966443    0.982143      0.967641
recall       1.000000   0.642857  0.966443    0.821429      0.966443
f1-score     0.981818   0.782609  0.966443    0.882213      0.963101
support    135.000000  14.000000  0.966443  149.000000    149.000000",2020-03-21 04:55:58.947956,4,4
0.998,0.965,0.75,0.8,"             NonQuote      quote  accuracy   macro avg  weighted avg
precision    1.000000   0.467742      0.89    0.733871      0.948548
recall       0.878229   1.000000      0.89    0.939114      0.890000
f1-score     0.935167   0.637363      0.89    0.786265      0.906379
support    271.000000  29.000000      0.89  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.976744   0.550000  0.919463    0.763372      0.936647
recall       0.933333   0.785714  0.919463    0.859524      0.919463
f1-score     0.954545   0.647059  0.919463    0.800802      0.925654
support    135.000000  14.000000  0.919463  149.000000    149.000000",2020-03-21 04:57:47.050115,1,1
0.998,0.965,0.75,0.8,"             NonQuote      quote  accuracy   macro avg  weighted avg
precision    1.000000   0.547170      0.92    0.773585      0.956226
recall       0.911439   1.000000      0.92    0.955720      0.920000
f1-score     0.953668   0.707317      0.92    0.830493      0.929854
support    271.000000  29.000000      0.92  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.969231   0.526316  0.912752    0.747773      0.927615
recall       0.933333   0.714286  0.912752    0.823810      0.912752
f1-score     0.950943   0.606061  0.912752    0.778502      0.918538
support    135.000000  14.000000  0.912752  149.000000    149.000000",2020-03-21 04:59:35.745458,1,2
0.998,0.965,0.75,0.8,"             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.996000   0.560000  0.923333    0.778000      0.953853
recall       0.918819   0.965517  0.923333    0.942168      0.923333
f1-score     0.955854   0.708861  0.923333    0.832357      0.931978
support    271.000000  29.000000  0.923333  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.969231   0.526316  0.912752    0.747773      0.927615
recall       0.933333   0.714286  0.912752    0.823810      0.912752
f1-score     0.950943   0.606061  0.912752    0.778502      0.918538
support    135.000000  14.000000  0.912752  149.000000    149.000000",2020-03-21 05:01:24.651784,1,3
0.998,0.965,0.75,0.8,"             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.988327   0.604651  0.933333    0.796489      0.951238
recall       0.937269   0.896552  0.933333    0.916911      0.933333
f1-score     0.962121   0.722222  0.933333    0.842172      0.938931
support    271.000000  29.000000  0.933333  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.969466   0.555556  0.919463    0.762511      0.930575
recall       0.940741   0.714286  0.919463    0.827513      0.919463
f1-score     0.954887   0.625000  0.919463    0.789944      0.923891
support    135.000000  14.000000  0.919463  149.000000    149.000000",2020-03-21 05:03:13.665746,1,4
0.998,0.965,0.75,0.8,"             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.988048   0.530612  0.913333    0.759330      0.943829
recall       0.915129   0.896552  0.913333    0.905840      0.913333
f1-score     0.950192   0.666667  0.913333    0.808429      0.922784
support    271.000000  29.000000  0.913333  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.977778   0.785714  0.959732    0.881746      0.959732
recall       0.977778   0.785714  0.959732    0.881746      0.959732
f1-score     0.977778   0.785714  0.959732    0.881746      0.959732
support    135.000000  14.000000  0.959732  149.000000    149.000000",2020-03-21 05:05:02.866593,2,1
0.998,0.965,0.75,0.8,"             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.988462   0.650000  0.943333    0.819231      0.955744
recall       0.948339   0.896552  0.943333    0.922446      0.943333
f1-score     0.967985   0.753623  0.943333    0.860804      0.947263
support    271.000000  29.000000  0.943333  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.970588   0.769231   0.95302    0.869910      0.951669
recall       0.977778   0.714286   0.95302    0.846032      0.953020
f1-score     0.974170   0.740741   0.95302    0.857455      0.952237
support    135.000000  14.000000   0.95302  149.000000    149.000000",2020-03-21 05:06:51.572099,2,2
0.998,0.965,0.75,0.8,"             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.984791   0.675676  0.946667    0.830233      0.954910
recall       0.955720   0.862069  0.946667    0.908894      0.946667
f1-score     0.970037   0.757576  0.946667    0.863807      0.949499
support    271.000000  29.000000  0.946667  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.970588   0.769231   0.95302    0.869910      0.951669
recall       0.977778   0.714286   0.95302    0.846032      0.953020
f1-score     0.974170   0.740741   0.95302    0.857455      0.952237
support    135.000000  14.000000   0.95302  149.000000    149.000000",2020-03-21 05:08:41.704101,2,3
0.998,0.965,0.75,0.8,"             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.977778   0.766667  0.956667    0.872222      0.957370
recall       0.974170   0.793103  0.956667    0.883637      0.956667
f1-score     0.975970   0.779661  0.956667    0.877816      0.956994
support    271.000000  29.000000  0.956667  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.970803   0.833333  0.959732    0.902068      0.957886
recall       0.985185   0.714286  0.959732    0.849735      0.959732
f1-score     0.977941   0.769231  0.959732    0.873586      0.958331
support    135.000000  14.000000  0.959732  149.000000    149.000000",2020-03-21 05:10:32.781929,2,4
0.998,0.965,0.75,0.8,"             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.980392   0.533333  0.913333    0.756863      0.937176
recall       0.922509   0.827586  0.913333    0.875048      0.913333
f1-score     0.950570   0.648649  0.913333    0.799609      0.921385
support    271.000000  29.000000  0.913333  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.977941   0.846154  0.966443    0.912048      0.965558
recall       0.985185   0.785714  0.966443    0.885450      0.966443
f1-score     0.981550   0.814815  0.966443    0.898182      0.965883
support    135.000000  14.000000  0.966443  149.000000    149.000000",2020-03-21 05:12:22.289545,3,1
0.998,0.965,0.75,0.8,"             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.981061   0.666667  0.943333    0.823864      0.950669
recall       0.955720   0.827586  0.943333    0.891653      0.943333
f1-score     0.968224   0.738462  0.943333    0.853343      0.946014
support    271.000000  29.000000  0.943333  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.970803   0.833333  0.959732    0.902068      0.957886
recall       0.985185   0.714286  0.959732    0.849735      0.959732
f1-score     0.977941   0.769231  0.959732    0.873586      0.958331
support    135.000000  14.000000  0.959732  149.000000    149.000000",2020-03-21 05:14:11.616421,3,2
0.998,0.965,0.75,0.8,"             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.977528   0.696970  0.946667    0.837249      0.950407
recall       0.963100   0.793103  0.946667    0.878102      0.946667
f1-score     0.970260   0.741935  0.946667    0.856098      0.948189
support    271.000000  29.000000  0.946667  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.970803   0.833333  0.959732    0.902068      0.957886
recall       0.985185   0.714286  0.959732    0.849735      0.959732
f1-score     0.977941   0.769231  0.959732    0.873586      0.958331
support    135.000000  14.000000  0.959732  149.000000    149.000000",2020-03-21 05:16:00.367830,3,3
0.998,0.965,0.75,0.8,"             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.970803   0.807692  0.956667    0.889248      0.955036
recall       0.981550   0.724138  0.956667    0.852844      0.956667
f1-score     0.976147   0.763636  0.956667    0.869892      0.955604
support    271.000000  29.000000  0.956667  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.971014   0.909091  0.966443    0.940053      0.965196
recall       0.992593   0.714286  0.966443    0.853439      0.966443
f1-score     0.981685   0.800000  0.966443    0.890842      0.964614
support    135.000000  14.000000  0.966443  149.000000    149.000000",2020-03-21 05:17:49.525107,3,4
0.998,0.965,0.75,0.8,"             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.969231   0.525000      0.91    0.747115      0.926288
recall       0.929889   0.724138      0.91    0.827014      0.910000
f1-score     0.949153   0.608696      0.91    0.778924      0.916242
support    271.000000  29.000000      0.91  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.971014   0.909091  0.966443    0.940053      0.965196
recall       0.992593   0.714286  0.966443    0.853439      0.966443
f1-score     0.981685   0.800000  0.966443    0.890842      0.964614
support    135.000000  14.000000  0.966443  149.000000    149.000000",2020-03-21 05:19:38.096847,4,1
0.998,0.965,0.75,0.8,"             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.970260   0.677419      0.94    0.823840      0.941952
recall       0.963100   0.724138      0.94    0.843619      0.940000
f1-score     0.966667   0.700000      0.94    0.833333      0.940889
support    271.000000  29.000000      0.94  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.964029   0.900000  0.959732    0.932014      0.958013
recall       0.992593   0.642857  0.959732    0.817725      0.959732
f1-score     0.978102   0.750000  0.959732    0.864051      0.956670
support    135.000000  14.000000  0.959732  149.000000    149.000000",2020-03-21 05:21:26.370552,4,2
0.998,0.965,0.75,0.8,"             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.966912   0.714286  0.943333    0.840599      0.942491
recall       0.970480   0.689655  0.943333    0.830067      0.943333
f1-score     0.968692   0.701754  0.943333    0.835223      0.942888
support    271.000000  29.000000  0.943333  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.964029   0.900000  0.959732    0.932014      0.958013
recall       0.992593   0.642857  0.959732    0.817725      0.959732
f1-score     0.978102   0.750000  0.959732    0.864051      0.956670
support    135.000000  14.000000  0.959732  149.000000    149.000000",2020-03-21 05:23:14.303158,4,3
0.998,0.965,0.75,0.8,"             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.960573   0.857143  0.953333    0.908858      0.950575
recall       0.988930   0.620690  0.953333    0.804810      0.953333
f1-score     0.974545   0.720000  0.953333    0.847273      0.949939
support    271.000000  29.000000  0.953333  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.964286   1.000000  0.966443    0.982143      0.967641
recall       1.000000   0.642857  0.966443    0.821429      0.966443
f1-score     0.981818   0.782609  0.966443    0.882213      0.963101
support    135.000000  14.000000  0.966443  149.000000    149.000000",2020-03-21 05:25:03.251200,4,4
0.99,0.975,0.85,0.75,"             NonQuote      quote  accuracy   macro avg  weighted avg
precision    1.000000   0.446154      0.88    0.723077      0.946462
recall       0.867159   1.000000      0.88    0.933579      0.880000
f1-score     0.928854   0.617021      0.88    0.772938      0.898710
support    271.000000  29.000000      0.88  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.992000   0.541667  0.919463    0.766833      0.949687
recall       0.918519   0.928571  0.919463    0.923545      0.919463
f1-score     0.953846   0.684211  0.919463    0.819028      0.928511
support    135.000000  14.000000  0.919463  149.000000    149.000000",2020-03-21 05:26:51.644482,1,1
0.99,0.975,0.85,0.75,"             NonQuote      quote  accuracy   macro avg  weighted avg
precision    1.000000   0.491525       0.9    0.745763      0.950847
recall       0.889299   1.000000       0.9    0.944649      0.900000
f1-score     0.941406   0.659091       0.9    0.800249      0.914116
support    271.000000  29.000000       0.9  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.992000   0.541667  0.919463    0.766833      0.949687
recall       0.918519   0.928571  0.919463    0.923545      0.919463
f1-score     0.953846   0.684211  0.919463    0.819028      0.928511
support    135.000000  14.000000  0.919463  149.000000    149.000000",2020-03-21 05:28:39.692774,1,2
0.99,0.975,0.85,0.75,"             NonQuote      quote  accuracy   macro avg  weighted avg
precision    1.000000   0.508772  0.906667    0.754386      0.952515
recall       0.896679   1.000000  0.906667    0.948339      0.906667
f1-score     0.945525   0.674419  0.906667    0.809972      0.919318
support    271.000000  29.000000  0.906667  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.992000   0.541667  0.919463    0.766833      0.949687
recall       0.918519   0.928571  0.919463    0.923545      0.919463
f1-score     0.953846   0.684211  0.919463    0.819028      0.928511
support    135.000000  14.000000  0.919463  149.000000    149.000000",2020-03-21 05:30:28.765726,1,3
0.99,0.975,0.85,0.75,"             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.995951   0.528302  0.913333    0.762127      0.950745
recall       0.907749   0.965517  0.913333    0.936633      0.913333
f1-score     0.949807   0.682927  0.913333    0.816367      0.924009
support    271.000000  29.000000  0.913333  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.992063   0.565217  0.926174    0.778640      0.951957
recall       0.925926   0.928571  0.926174    0.927249      0.926174
f1-score     0.957854   0.702703  0.926174    0.830279      0.933880
support    135.000000  14.000000  0.926174  149.000000    149.000000",2020-03-21 05:32:18.463584,1,4
0.99,0.975,0.85,0.75,"             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.988142   0.553191      0.92    0.770667      0.946097
recall       0.922509   0.896552      0.92    0.909530      0.920000
f1-score     0.954198   0.684211      0.92    0.819204      0.928100
support    271.000000  29.000000      0.92  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.992481   0.812500  0.973154    0.902491      0.975570
recall       0.977778   0.928571  0.973154    0.953175      0.973154
f1-score     0.985075   0.866667  0.973154    0.925871      0.973949
support    135.000000  14.000000  0.973154  149.000000    149.000000",2020-03-21 05:34:07.815025,2,1
0.99,0.975,0.85,0.75,"             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.988417   0.634146      0.94    0.811282      0.954171
recall       0.944649   0.896552      0.94    0.920601      0.940000
f1-score     0.966038   0.742857      0.94    0.854447      0.944464
support    271.000000  29.000000      0.94  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.992481   0.812500  0.973154    0.902491      0.975570
recall       0.977778   0.928571  0.973154    0.953175      0.973154
f1-score     0.985075   0.866667  0.973154    0.925871      0.973949
support    135.000000  14.000000  0.973154  149.000000    149.000000",2020-03-21 05:35:57.367873,2,2
0.99,0.975,0.85,0.75,"             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.988506   0.666667  0.946667    0.827586      0.957395
recall       0.952030   0.896552  0.946667    0.924291      0.946667
f1-score     0.969925   0.764706  0.946667    0.867315      0.950087
support    271.000000  29.000000  0.946667  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.992481   0.812500  0.973154    0.902491      0.975570
recall       0.977778   0.928571  0.973154    0.953175      0.973154
f1-score     0.985075   0.866667  0.973154    0.925871      0.973949
support    135.000000  14.000000  0.973154  149.000000    149.000000",2020-03-21 05:37:46.201009,2,3
0.99,0.975,0.85,0.75,"             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.984906   0.714286  0.953333    0.849596      0.958746
recall       0.963100   0.862069  0.953333    0.912584      0.953333
f1-score     0.973881   0.781250  0.953333    0.877565      0.955260
support    271.000000  29.000000  0.953333  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.992537   0.866667  0.979866    0.929602      0.980711
recall       0.985185   0.928571  0.979866    0.956878      0.979866
f1-score     0.988848   0.896552  0.979866    0.942700      0.980175
support    135.000000  14.000000  0.979866  149.000000    149.000000",2020-03-21 05:39:35.028451,2,4
0.99,0.975,0.85,0.75,"             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.984436   0.581395  0.926667    0.782916      0.945475
recall       0.933579   0.862069  0.926667    0.897824      0.926667
f1-score     0.958333   0.694444  0.926667    0.826389      0.932824
support    271.000000  29.000000  0.926667  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.985185   0.857143  0.973154    0.921164      0.973154
recall       0.985185   0.857143  0.973154    0.921164      0.973154
f1-score     0.985185   0.857143  0.973154    0.921164      0.973154
support    135.000000  14.000000  0.973154  149.000000    149.000000",2020-03-21 05:41:24.203559,3,1
