dominant_t,topic_per,keywords,text,userid,textiD,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP
13,0.902499974,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H","/you're entirely bonkers. But I'll let you in on a secret. All the best people are./"" **bobsnewline**  **bobsnewline** All the better for being true. :) **bobsnewline** Thank you lovely peoples! **bobsnewline** xxxxx""",71469de066cfab67bc4463ef1a74ba25,79731,32,72.69,98.49,18.52,99,6.4,21.88,81.25,43.75,12.5,12.5,3.12,0,9.38,0,0,0,9.38,9.38,15.62,0,3.12,0,18.75,12.5,6.25,0,0,9.38,18.75,18.75,0,0,0,0,18.75,0,0,0,0,18.75,3.12,0,0,0,12.5,3.12,0,0,0,0,0,0,0,0,0,6.25,0,6.25,3.12,6.25,0,0,9.38,3.12,6.25,0,6.25,0,0,0,0,0,0,0,3.12,0,3.12,0,0,0,84.38,12.5,0,0,0,0,3.12,0,6.25,6.25,0,56.25
13,0.67869997,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H","You only live once, but if you do it right, once is enough. **bobsnewline** Mae West  **bobsnewline** :D",7175a46eaf9d0a6e00c562bfaa614360,79992,18,4.69,86.68,87.07,25.77,9,11.11,72.22,44.44,16.67,11.11,0,0,11.11,0,0,5.56,0,0,11.11,5.56,11.11,0,16.67,0,0,0,11.11,0,0,0,0,0,0,0,11.11,0,0,0,0,11.11,0,0,5.56,5.56,0,11.11,0,0,0,0,5.56,0,5.56,0,0,0,0,0,0,0,0,0,16.67,0,22.22,0,11.11,11.11,0,0,0,0,0,0,0,0,0,0,0,0,66.67,5.56,11.11,5.56,0,0,0,0,0,0,0,44.44
13,0.805899978,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H",He who believes in freedom of the will has never loved and never hated. **bobsnewline** Marie von Ebner-Eschenbach,7175a46eaf9d0a6e00c562bfaa614360,80002,19,22.39,70.08,19.27,97.58,9.5,21.05,73.68,52.63,10.53,5.26,0,0,0,5.26,0,5.26,5.26,10.53,10.53,10.53,5.26,10.53,21.05,0,0,5.26,0,0,15.79,10.53,5.26,0,5.26,0,15.79,0,0,0,5.26,15.79,5.26,0,0,0,10.53,0,0,0,0,0,5.26,0,0,0,0,5.26,5.26,0,0,0,0,5.26,10.53,5.26,15.79,0,5.26,10.53,0,0,0,0,0,0,0,0,0,0,0,0,31.58,5.26,0,0,0,0,0,5.26,0,0,0,21.05
13,0.838,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H",In the cold air of the morning I'm saying good night...,7175a46eaf9d0a6e00c562bfaa614360,80011,11,99,50,99,99,11,9.09,100,45.45,9.09,9.09,9.09,0,0,0,0,0,18.18,18.18,9.09,0,0,0,18.18,9.09,0,0,0,0,9.09,9.09,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,18.18,0,9.09,9.09,0,0,0,0,0,9.09,0,0,0,9.09,0,0,9.09,0,36.36,0,18.18,18.18,0,0,0,0,0,0,0,0,0,0,0,0,36.36,27.27,0,0,0,0,0,0,0,9.09,0,0
13,0.838,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H","/ we do not inherit the earth from our ancestors; we borrow it from our children/""""",7175a46eaf9d0a6e00c562bfaa614360,80040,15,34.14,99,10.08,25.77,15,20,93.33,66.67,33.33,26.67,0,26.67,0,0,0,6.67,6.67,13.33,6.67,0,0,6.67,6.67,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,6.67,0,0,0,0,0,6.67,0,0,0,0,0,0,0,0,0,33.33,26.67,0,6.67,0,0,0,6.67,0,6.67,0,6.67,0,0,0,0,13.33,0,0,0,0,0,0,0,0,33.33,0,0,0,6.67,0,0,0,13.33,0,0,13.33
13,0.522000015,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H",There is a light at each end of this tunnel,7175a46eaf9d0a6e00c562bfaa614360,80056,10,93.26,50,43.37,25.77,10,0,90,60,10,0,0,0,0,0,0,10,10,20,10,10,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,20,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0.878300011,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H",A lie gets halfway around the world before the truth has a chance to get its pants on. **bobsnewline** Winston Churchill,7175a46eaf9d0a6e00c562bfaa614360,80057,21,99,50,37.24,95.81,10.5,19.05,76.19,47.62,4.76,0,0,0,0,0,0,4.76,19.05,19.05,4.76,4.76,0,0,14.29,4.76,4.76,0,0,0,4.76,4.76,0,0,0,0,0,0,0,0,0,9.52,0,0,0,4.76,4.76,0,0,0,0,0,0,0,0,0,0,14.29,4.76,0,0,9.52,0,0,14.29,0,19.05,0,14.29,4.76,0,0,0,0,4.76,0,0,0,0,0,0,0,23.81,4.76,0,0,0,0,0,0,0,0,0,19.05
13,0.861000001,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H",Love' has nothing to do with what you are expecting to get - only with what you are expecting to give - which is everything. BLAHHH BLAHH BLAHHH AHH AH !!,7175a46eaf9d0a6e00c562bfaa614360,80062,28,29.3,98.33,1,87.2,14,14.29,89.29,64.29,21.43,7.14,0,0,7.14,0,0,14.29,0,17.86,17.86,3.57,0,3.57,25,0,0,10.71,0,0,3.57,3.57,0,0,0,0,17.86,0,0,0,0,14.29,0,0,7.14,0,7.14,0,0,0,0,0,3.57,0,0,0,0,7.14,3.57,0,0,3.57,0,0,25,7.14,0,0,0,0,0,0,0,0,0,0,7.14,0,3.57,3.57,7.14,0,21.43,3.57,0,0,0,0,7.14,7.14,0,3.57,0,0
13,0.930199981,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H","I've made a few changes but my feelings for you stay the same. Your smile, the sound of your voice and your laughter are always in my thoughts.  But  You my Sweet Angel; you'll always be in my heart.",7175a46eaf9d0a6e00c562bfaa614360,80065,39,30.21,90,99,99,13,10.26,100,58.97,28.21,28.21,12.82,0,15.38,0,0,0,7.69,10.26,10.26,0,7.69,0,15.38,7.69,2.56,0,0,2.56,7.69,7.69,0,0,0,0,15.38,0,0,0,0,20.51,5.13,5.13,0,0,5.13,5.13,12.82,0,7.69,2.56,5.13,2.56,0,0,2.56,0,0,0,0,0,0,2.56,10.26,2.56,15.38,5.13,7.69,5.13,0,0,0,0,2.56,0,0,0,0,0,0,0,17.95,7.69,2.56,0,2.56,0,0,0,0,5.13,0,0
6,0.516700029,"hate_L, statu_L, life_H, ignor_H, solv_H, light_H, problem_H, dark_H, hit_H, afraid_H","_____ has long been a magnet for dreamers and misfits, people who think that the unsullied enormity of _____ will patch all the holes in their lives.",7175a46eaf9d0a6e00c562bfaa614360,80080,25,88.69,88.48,43.37,25.77,25,16,84,52,12,4,0,0,0,0,4,8,12,12,12,0,4,0,20,0,0,4,0,4,0,0,0,0,0,0,12,0,0,0,0,8,4,0,0,0,4,0,0,0,0,0,4,0,4,0,0,4,0,0,4,0,0,4,12,4,16,0,16,0,0,4,0,0,0,0,0,0,0,0,0,0,48,4,4,0,0,0,0,0,0,0,0,40
13,0.533399999,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H",I'm neurotic in the sense that I live in my world. I WIIL NOT adjust myself to the world. I am adjusted to myself.,7175a46eaf9d0a6e00c562bfaa614360,80087,24,50.33,1,99,1,8,8.33,100,66.67,33.33,29.17,29.17,0,0,0,0,4.17,8.33,16.67,8.33,0,0,4.17,12.5,0,0,0,0,0,4.17,0,4.17,4.17,0,0,0,0,0,0,0,16.67,4.17,0,0,0,0,12.5,4.17,0,0,0,4.17,0,4.17,0,0,0,0,0,0,0,0,0,12.5,0,16.67,0,16.67,0,0,4.17,0,0,0,0,0,0,0,0,0,0,16.67,12.5,0,0,0,0,0,0,0,4.17,0,0
13,0.878300011,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H",A lie gets halfway around the world before the truth has a chance to get its pants on. Winston Churchill,7175a46eaf9d0a6e00c562bfaa614360,80193,20,99,50,43.37,96.76,10,15,80,50,5,0,0,0,0,0,0,5,20,20,5,5,0,0,15,5,5,0,0,0,5,5,0,0,0,0,0,0,0,0,0,10,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,15,5,0,0,10,0,0,15,0,20,0,15,5,0,0,0,0,5,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0
13,0.861000001,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H",Which painting in the National Gallery would I save if there was a fire? The one nearest the door of course. haha,7175a46eaf9d0a6e00c562bfaa614360,80236,22,93.26,18.16,31.94,99,7.33,18.18,90.91,54.55,9.09,4.55,4.55,0,0,0,0,4.55,18.18,9.09,9.09,4.55,4.55,0,13.64,9.09,4.55,4.55,4.55,0,9.09,9.09,0,0,0,0,0,0,0,0,0,9.09,0,0,9.09,4.55,0,4.55,4.55,0,0,4.55,0,0,0,0,0,0,0,0,0,0,0,4.55,4.55,0,18.18,0,18.18,0,4.55,0,4.55,0,0,0,4.55,0,4.55,0,0,0,9.09,4.55,0,0,0,4.55,0,0,0,0,0,0
13,0.948599994,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H","Look at me. Look at me. Let all the cares and sorrows of this world fall away from you...I am Dina. Watching her beloved drifting away. Am I condemned to this forever? I am the mothers' eye, which sees the child, which sees myself. I am Dina, who sees.",7175a46eaf9d0a6e00c562bfaa614360,80263,50,52.71,50,87.83,25.77,7.14,14,96,60,28,18,14,0,2,2,0,10,6,14,10,0,2,0,26,0,0,6,0,2,8,4,4,0,0,2,12,2,2,4,0,4,0,0,0,0,4,0,14,14,0,0,2,2,0,0,0,4,0,0,4,0,0,0,20,0,16,4,10,2,0,0,0,0,0,0,0,0,0,0,0,0,28,18,6,0,0,2,0,0,0,2,0,0
13,0.91869998,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H",Make it a rule of life never to regret and never to look back. Regret is an appalling waste of energy; you can't build on it; it's only good for wallowing in.,7175a46eaf9d0a6e00c562bfaa614360,80265,32,64.83,26.6,7.84,1.42,16,6.25,90.62,62.5,12.5,3.12,0,0,3.12,0,0,9.38,6.25,21.88,6.25,12.5,3.12,9.38,12.5,0,0,0,0,0,15.62,6.25,9.38,0,0,6.25,3.12,0,0,0,0,18.75,0,3.12,6.25,0,6.25,3.12,3.12,3.12,0,0,3.12,0,3.12,0,0,6.25,0,0,3.12,3.12,0,0,15.62,0,15.62,0,9.38,9.38,0,0,0,0,0,0,0,0,0,0,0,0,18.75,6.25,0,0,6.25,0,0,0,0,6.25,0,0
13,0.838,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H","... when you have eliminated the impossible, whatever remains, however improbable, must be the truth **bobsnewline** Sir Arthur Conan Doyle",7175a46eaf9d0a6e00c562bfaa614360,80275,19,12.81,85.38,1,97.58,9.5,36.84,63.16,47.37,10.53,5.26,0,0,5.26,0,0,5.26,10.53,0,15.79,10.53,10.53,0,15.79,5.26,0,10.53,0,0,5.26,5.26,0,0,0,0,10.53,0,0,0,5.26,21.05,0,0,10.53,0,10.53,5.26,0,0,0,0,0,0,0,0,0,5.26,0,0,5.26,0,0,0,10.53,0,5.26,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0,52.63,15.79,15.79,0,0,0,0,0,0,0,0,21.05
13,0.67869997,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H",at the end we will only remember how it feels,7175a46eaf9d0a6e00c562bfaa614360,80287,10,8.69,97.69,99,25.77,10,10,100,70,20,10,0,10,0,0,0,10,10,10,10,20,10,0,30,0,0,10,0,0,0,0,0,0,0,0,10,0,0,0,0,30,20,10,0,0,0,0,10,0,0,10,0,0,0,0,0,10,10,0,0,0,0,10,10,10,20,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0.67869997,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H",There is no such thing as coincidences in this world. There is only the inevitable.,7175a46eaf9d0a6e00c562bfaa614360,80324,15,3.34,25.24,10.08,25.77,7.5,13.33,93.33,80,13.33,0,0,0,0,0,0,13.33,6.67,13.33,13.33,26.67,6.67,6.67,13.33,6.67,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,0,0,0,0,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.33,0,13.33,0,13.33,0,0,0,0,0,0,0,0,0,0,0,0,0,13.33,13.33,0,0,0,0,0,0,0,0,0,0
6,0.805899978,"hate_L, statu_L, life_H, ignor_H, solv_H, light_H, problem_H, dark_H, hit_H, afraid_H",To acknowledge the presence of fear is to give birth to failure. **bobsnewline**  **bobsnewline** Katherine Mansfield,7175a46eaf9d0a6e00c562bfaa614360,80328,16,99,73.4,7.84,1,8,43.75,68.75,37.5,0,0,0,0,0,0,0,0,6.25,25,6.25,0,0,0,12.5,0,0,0,0,0,12.5,0,12.5,6.25,0,6.25,6.25,0,0,0,0,6.25,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,6.25,6.25,0,6.25,0,12.5,0,6.25,0,0,6.25,6.25,0,0,0,0,0,0,0,0,0,0,0,56.25,6.25,0,0,0,0,0,0,0,0,0,50
13,0.91869998,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H","We're born alone, we live alone, we die alone. Only through our love and friendship can we create the illusion for the moment that we're not alone. **bobsnewline** ( -?åÉCIRCLESåÉ?+ )",7175a46eaf9d0a6e00c562bfaa614360,80343,29,41.01,99,3.81,1,9.67,17.24,86.21,51.72,24.14,20.69,0,20.69,0,0,0,3.45,6.9,6.9,3.45,3.45,3.45,3.45,20.69,13.79,0,0,0,0,20.69,6.9,13.79,0,0,13.79,24.14,0,0,0,0,6.9,0,3.45,0,0,0,3.45,0,0,0,0,6.9,0,3.45,0,0,27.59,24.14,3.45,0,0,0,3.45,17.24,0,6.9,0,0,6.9,0,0,0,0,0,3.45,0,0,0,0,0,0,55.17,6.9,6.9,0,0,6.9,0,3.45,0,6.9,6.9,17.24
1,0.67869997,"world_H, resolv_L, defin_H, power_H, thank_H, belong_H, sticki_H, polit_H, judg_H, tat_H","/In this world there are no coincidences. There can only be the inevitable./""""",7175a46eaf9d0a6e00c562bfaa614360,80353,13,3.62,22.08,17.46,25.77,6.5,15.38,92.31,76.92,7.69,0,0,0,0,0,0,7.69,7.69,7.69,23.08,23.08,0,7.69,15.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.08,0,15.38,0,15.38,0,0,0,0,0,0,0,0,0,0,0,0,0,46.15,15.38,0,0,0,0,0,0,15.38,0,0,15.38
13,0.902499974,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H","figures you'd stall and refuse to deal with the issue. Problem is, the world doesn't go away just because you want it to.",7175a46eaf9d0a6e00c562bfaa614360,80392,23,60.05,95.89,2.02,1,11.5,13.04,86.96,60.87,13.04,8.7,0,0,8.7,0,0,4.35,8.7,17.39,13.04,4.35,8.7,4.35,21.74,0,0,0,0,0,4.35,0,4.35,0,0,0,13.04,0,0,0,0,17.39,4.35,4.35,8.7,0,0,0,0,0,0,0,0,0,0,0,0,8.7,0,0,4.35,0,4.35,0,17.39,0,13.04,4.35,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,21.74,8.7,4.35,0,0,0,0,0,0,8.7,0,0
13,0.758000016,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H",We are so vain that we even care for the opinion of those we don't care for. **bobsnewline** Marie von Ebner-Eschenbach,7175a46eaf9d0a6e00c562bfaa614360,80407,22,21.87,98.8,1,94.75,11,13.64,77.27,59.09,22.73,13.64,0,13.64,0,0,0,9.09,4.55,13.64,9.09,9.09,4.55,4.55,18.18,4.55,0,0,0,0,13.64,9.09,4.55,0,0,0,13.64,0,0,0,0,4.55,0,0,0,4.55,0,0,0,0,0,0,0,0,0,0,0,13.64,13.64,0,0,0,0,0,18.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.82,4.55,0,0,0,0,0,4.55,0,4.55,0,18.18
6,0.758000016,"hate_L, statu_L, life_H, ignor_H, solv_H, light_H, problem_H, dark_H, hit_H, afraid_H",Truth is more of a stranger than fiction. **bobsnewline** Mark Twain,7175a46eaf9d0a6e00c562bfaa614360,80418,11,99,18.16,2.4,99,5.5,27.27,54.55,36.36,0,0,0,0,0,0,0,0,9.09,18.18,9.09,0,0,0,9.09,18.18,18.18,0,0,9.09,9.09,9.09,0,0,0,0,0,0,0,0,0,18.18,0,0,0,0,9.09,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.45,9.09,0,0,0,0,0,0,0,0,0,36.36
13,0.930199981,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H","Smile even though your heart is aching,smile even though is breaking.When there are clouds in the sky, you'll get by ,if you smile through your fear and sorrow  **bobsnewline** Smile and maybe tomorrow ,You'll see the sun come shining through for you",7175a46eaf9d0a6e00c562bfaa614360,80425,44,10.34,97.95,31.94,68.66,44,13.64,93.18,59.09,13.64,13.64,0,0,13.64,0,0,0,4.55,11.36,11.36,15.91,13.64,0,18.18,0,0,2.27,0,0,15.91,9.09,6.82,2.27,0,2.27,13.64,0,0,0,0,9.09,0,0,2.27,4.55,0,6.82,6.82,4.55,0,2.27,4.55,2.27,2.27,0,0,2.27,0,0,0,2.27,0,0,13.64,6.82,13.64,2.27,4.55,6.82,0,0,0,0,0,0,0,0,0,0,0,0,25,2.27,9.09,0,0,0,0,0,0,4.55,0,9.09
13,0.878300011,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H","If A is a success in life, then A equals x plus y plus z. Work is x; y is play; and z is keeping your mouth shut. **bobsnewline** Albert Einstein",7175a46eaf9d0a6e00c562bfaa614360,80430,31,71.73,62.65,2.96,99,10.33,12.9,67.74,45.16,3.23,3.23,0,0,3.23,0,0,0,9.68,9.68,12.9,0,16.13,0,16.13,6.45,3.23,0,0,3.23,6.45,6.45,0,0,0,0,3.23,0,0,0,0,3.23,0,0,3.23,3.23,0,3.23,0,0,0,0,6.45,3.23,3.23,0,0,12.9,0,6.45,0,9.68,0,0,16.13,3.23,9.68,0,6.45,3.23,6.45,3.23,0,0,0,0,0,0,0,0,0,0,29.03,6.45,3.23,0,6.45,0,0,0,0,0,0,12.9
13,0.891700029,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H",Everything in life that we really accept undergoes a change. So suffering must become Love. That is the mystery. **bobsnewline**  **bobsnewline** Katherine Mansfield,7175a46eaf9d0a6e00c562bfaa614360,80434,23,24.89,90.38,27.39,93.61,5.75,34.78,78.26,52.17,17.39,4.35,0,4.35,0,0,0,13.04,8.7,4.35,13.04,8.7,4.35,0,21.74,0,0,0,0,0,13.04,8.7,4.35,0,0,4.35,13.04,0,0,0,0,30.43,8.7,4.35,4.35,4.35,8.7,4.35,0,0,0,0,8.7,0,4.35,0,0,8.7,8.7,0,0,0,0,0,8.7,0,8.7,4.35,4.35,0,0,0,0,0,0,0,0,0,0,0,0,0,47.83,13.04,0,0,0,0,0,0,0,0,0,34.78
6,0.538900018,"hate_L, statu_L, life_H, ignor_H, solv_H, light_H, problem_H, dark_H, hit_H, afraid_H","Science cannot solve the ultimate mystery of nature. And that is because, in the last analysis, we ourselves are part of nature and therefore part of the mystery that we are trying to solve. **bobsnewline** Max Planck",7175a46eaf9d0a6e00c562bfaa614360,80438,37,63.24,86.02,21.26,25.77,12.33,24.32,86.49,56.76,13.51,8.11,0,8.11,0,0,0,5.41,8.11,13.51,10.81,2.7,8.11,2.7,18.92,2.7,0,0,0,5.41,0,0,0,0,0,0,8.11,0,0,0,0,24.32,8.11,10.81,0,8.11,0,2.7,0,0,0,0,0,0,0,0,0,16.22,8.11,8.11,0,0,0,0,16.22,0,5.41,0,2.7,2.7,5.41,0,0,0,0,0,0,0,0,0,0,0,21.62,5.41,5.41,0,0,0,0,0,0,0,0,10.81
13,0.934899986,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H","There are many ways of breaking a heart. Stories were full of hearts broken by love, but what really broke a heart was taking away its dream - whatever that dream might be. **bobsnewline** Pearl S. Buck",7175a46eaf9d0a6e00c562bfaa614360,80445,36,62.04,50,4.97,25.77,9,11.11,86.11,50,11.11,0,0,0,0,0,0,11.11,5.56,11.11,13.89,5.56,2.78,0,19.44,5.56,0,5.56,0,2.78,5.56,2.78,2.78,0,0,2.78,5.56,0,0,0,0,8.33,0,0,0,2.78,0,5.56,0,0,0,0,11.11,8.33,0,0,0,5.56,2.78,0,0,2.78,0,8.33,5.56,2.78,5.56,0,5.56,0,0,5.56,0,2.78,0,0,0,0,0,0,0,0,25,8.33,2.78,0,0,0,0,2.78,0,0,0,11.11
13,0.805899978,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H",we need to concentrate in more than meets the eye...,7175a46eaf9d0a6e00c562bfaa614360,80447,10,99,97.69,43.37,25.77,10,10,100,50,10,10,0,10,0,0,0,0,10,30,0,0,0,0,30,20,20,0,0,10,0,0,0,0,0,0,20,0,0,0,0,30,10,0,10,0,0,10,10,10,0,0,10,10,0,0,0,20,20,0,0,0,0,0,20,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,0,0,0,0,0,0,0,0,0,0
13,0.891700029,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H",It is unwise to be too sure of one's own wisdom. It is healthy to be reminded that the strongest might weaken and the wisest might err. **bobsnewline** Mahatma Gandhi,7175a46eaf9d0a6e00c562bfaa614360,80449,30,52.71,50,1,99,10,16.67,73.33,53.33,10,0,0,0,0,0,0,10,6.67,10,20,3.33,3.33,0,23.33,10,6.67,0,0,0,20,16.67,3.33,0,0,0,0,0,0,0,0,16.67,6.67,0,0,6.67,3.33,0,0,0,0,0,3.33,0,3.33,0,0,6.67,0,0,6.67,0,0,0,13.33,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.33,6.67,0,0,0,0,0,0,0,3.33,0,13.33
13,0.902499974,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H",Giving up smoking is the easiest thing in the world. I know because I've done it thousands of times. **bobsnewline**  **bobsnewline** Mark Twain,7175a46eaf9d0a6e00c562bfaa614360,80453,23,71.39,33.19,94.19,99,7.67,26.09,82.61,52.17,17.39,8.7,8.7,0,0,0,0,8.7,8.7,13.04,13.04,0,4.35,0,21.74,4.35,4.35,0,4.35,0,8.7,8.7,0,0,0,0,4.35,0,0,0,0,8.7,4.35,4.35,0,0,0,0,0,0,0,0,4.35,0,0,0,4.35,4.35,0,0,4.35,0,0,4.35,13.04,0,17.39,0,13.04,4.35,0,0,0,0,0,0,0,0,0,0,0,0,47.83,8.7,0,0,0,0,0,0,0,4.35,0,34.78
13,0.805899978,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H",A man is never more truthful than when he acknowledges himself a liar.,7175a46eaf9d0a6e00c562bfaa614360,80454,13,24.14,93.79,17.46,25.77,13,23.08,100,61.54,15.38,15.38,0,0,0,15.38,0,0,15.38,7.69,7.69,15.38,7.69,7.69,7.69,15.38,15.38,7.69,0,7.69,15.38,7.69,7.69,0,7.69,0,30.77,0,0,0,23.08,30.77,7.69,0,0,0,15.38,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,15.38,0,0,15.38,0,0,0,0,0,0,0,0,0,0,0,0,7.69,7.69,0,0,0,0,0,0,0,0,0,0
13,0.878300011,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H","I don't think I've mastered anything.I'm still wrestling with the same frustrations, the same issues, the same problems as I always did. That's what life is like.",7175a46eaf9d0a6e00c562bfaa614360,80462,28,14.58,3.73,52.86,1,14,17.86,92.86,60.71,25,14.29,14.29,0,0,0,0,10.71,10.71,10.71,21.43,3.57,3.57,3.57,28.57,14.29,17.86,3.57,0,0,7.14,0,7.14,0,3.57,0,0,0,0,0,0,14.29,3.57,0,3.57,3.57,3.57,0,0,0,0,0,3.57,0,3.57,0,0,7.14,0,3.57,3.57,0,3.57,7.14,21.43,0,7.14,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,32.14,10.71,7.14,0,0,0,0,0,0,14.29,0,0
13,0.758000016,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H",We can all be free **bobsnewline** Maybe not with words **bobsnewline** Maybe not with a look **bobsnewline** But with your mind,7175a46eaf9d0a6e00c562bfaa614360,80476,21,41.91,31.71,13.15,95.81,21,14.29,76.19,61.9,9.52,9.52,0,4.76,4.76,0,0,0,4.76,14.29,9.52,9.52,4.76,9.52,9.52,4.76,0,0,0,4.76,4.76,4.76,0,0,0,0,9.52,0,0,0,0,28.57,0,0,0,9.52,4.76,14.29,4.76,4.76,0,0,0,0,0,0,0,4.76,4.76,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,4.76,0,0,0,0,0,0,0,0,57.14,0,0,0,0,0,0,0,0,0,0,57.14
13,0.938899994,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H","Oprah Winfrey in her infinite wisdom said to us: /Often we don't even realize who we're meant to be because we're so busy trying to live out someone else's ideas. But other people and their opinions hold no power in defining our destiny./""  **bobsnewline** Thank you Oprah I would be lost w//o you""",7175a46eaf9d0a6e00c562bfaa614360,80513,54,12.53,99,58.07,60.88,27,16.67,87.04,55.56,24.07,18.52,1.85,9.26,3.7,1.85,1.85,5.56,0,11.11,7.41,5.56,7.41,3.7,24.07,1.85,0,1.85,1.85,0,5.56,3.7,1.85,0,0,1.85,24.07,0,0,1.85,0,22.22,9.26,1.85,1.85,5.56,0,3.7,1.85,0,1.85,0,1.85,0,1.85,0,0,14.81,9.26,3.7,1.85,0,0,5.56,14.81,1.85,11.11,0,5.56,5.56,1.85,0,0,0,0,0,3.7,0,3.7,0,0,0,29.63,3.7,0,1.85,0,0,0,0,3.7,7.41,0,12.96
